"ID","Set Date","Net","Set Time","Set Flow Rotor Count","Set 30 Seconds Count","Set Rotor Delta","Water Temperature on Set","Water Temperature on Pull","Pull Time","Pull Flow Rotor Count","Pull 30 sec Rotor Count","Pull Rotor Delta","Comments","Examined","Larvae Found","Cod Confirmed","Larvae Comments","Weather","cSettime","cPulltime","Soak Time","Pull Date","Source","Depth (m)","Total Rotor Delta","Delta per Hour","Average set and pull 30 sec delta","Av rotor if over whole soak time","Maccullochella larvae","Perca larvae","Cyprinus larvae","Other species","Location","SoakHours","OrigTotalRotor","YearOnly","Day of Year","CreatedDate","SiteName"
851,28/11/2013 0:00:00,"Drift net 2",30/12/1899 15:27:00,403670,404493,823,,,30/12/1899 9:31:00,1029405,1029510,105,"added a mill",1,1,0,,,28/11/2013 15:27:00,29/11/2013 9:31:00,30/12/1899 18:04:00,29/11/2013 0:00:00,,,625840.00,34768.88,464.00,1005951.99,5,,,,,18.06,,2013,332,30/11/2013 8:19:28,"Murramore"
852,28/11/2013 0:00:00,"Drift net 5",30/12/1899 16:17:00,692649,693198,549,,,30/12/1899 10:10:00,963700,963775,75,,1,1,0,,,28/11/2013 16:17:00,29/11/2013 10:10:00,30/12/1899 17:53:00,29/11/2013 0:00:00,,,271126.00,15948.58,312.00,669551.99,21,,,,,17.88,,2013,332,30/11/2013 8:23:06,"Tharwa Sandwash"
853,28/11/2013 0:00:00,"Drift net 6",30/12/1899 16:18:00,654938,655544,606,,,30/12/1899 10:12:00,1197730,1197927,197,"added a mill",1,1,0,,,28/11/2013 16:18:00,29/11/2013 10:12:00,30/12/1899 17:54:00,29/11/2013 0:00:00,,,542989.00,31940.52,401.50,862422.00,12,,,,,17.90,,2013,332,30/11/2013 8:25:57,"Tharwa Sandwash"
854,2/12/2013 0:00:00,"Drift net 1",30/12/1899 15:37:00,243466,244156,690,26.10,24.30,30/12/1899 10:07:00,381845,381895,50,"Camera on board?",1,1,0,,,2/12/2013 15:37:00,3/12/2013 10:07:00,30/12/1899 18:30:00,3/12/2013 0:00:00,,,138429.00,7690.50,370.00,821400.00,3,,,,,18.50,,2013,336,9/12/2013 10:22:36,"Nerreman"
855,2/12/2013 0:00:00,"Drift net 2",30/12/1899 15:38:00,29559,29971,412,26.10,24.30,30/12/1899 10:05:00,122835,122867,32,,1,0,0,"?",,2/12/2013 15:38:00,3/12/2013 10:05:00,30/12/1899 18:27:00,3/12/2013 0:00:00,,,93308.00,5183.77,222.00,491508.00,2,,,,,18.45,,2013,336,9/12/2013 10:24:06,"Nerreman"
856,3/12/2013 0:00:00,"Drift net 2",30/12/1899 16:00:00,122899,123440,541,23.60,,30/12/1899 9:56:00,326640,326891,251,,0,0,0,,,3/12/2013 16:00:00,4/12/2013 9:56:00,30/12/1899 17:56:00,4/12/2013 0:00:00,,,203992.00,11999.52,396.00,852192.00,6,,,,,17.93,,2013,337,9/12/2013 10:25:43,"Tharwa Sandwash"
857,3/12/2013 0:00:00,"Drift net 1",30/12/1899 16:02:00,381913,382549,636,23.60,,30/12/1899 9:54:00,507933,508810,877,,0,0,0,,,3/12/2013 16:02:00,4/12/2013 9:54:00,30/12/1899 17:52:00,4/12/2013 0:00:00,,,126897.00,7464.52,756.50,1621935.99,4,,,,,17.86,,2013,337,9/12/2013 10:27:39,"Tharwa Sandwash"
858,4/12/2013 0:00:00,"Drift net 1",30/12/1899 16:25:00,508234,508718,484,26.10,21.50,30/12/1899 10:23:00,948215,948550,335,"Camera on board. Dropped cod end in water. Lost a little",1,1,0,,,4/12/2013 16:25:00,5/12/2013 10:23:00,30/12/1899 17:58:00,5/12/2013 0:00:00,,,440316.00,25900.94,409.50,882881.99,21,,,,,17.96,,2013,338,9/12/2013 10:29:54,"Lanyon"
859,4/12/2013 0:00:00,"Drift net 2",30/12/1899 16:27:00,326892,327101,209,26.10,21.50,30/12/1899 10:21:00,404368,404460,92,,1,1,0,,"rained overnight",4/12/2013 16:27:00,5/12/2013 10:21:00,30/12/1899 17:54:00,5/12/2013 0:00:00,,,77568.00,4562.82,150.50,323274.00,29,,,,,17.90,,2013,338,9/12/2013 10:31:41,"Lanyon"
860,4/12/2013 0:00:00,"Drift net 3",30/12/1899 17:05:00,634051,634343,292,24.90,24.20,30/12/1899 9:16:00,1118836,1118898,62,"added a mill",1,0,0,,,4/12/2013 17:05:00,5/12/2013 9:16:00,30/12/1899 16:11:00,5/12/2013 0:00:00,,,484847.00,30302.93,177.00,343734.00,0,,,,,16.18,,2013,338,9/12/2013 10:33:19,"Kambah Pool"
861,4/12/2013 0:00:00,"Drift net 4",30/12/1899 17:16:00,476185,476645,460,24.90,24.20,30/12/1899 9:18:00,588594,588682,88,,1,0,0,,,4/12/2013 17:16:00,5/12/2013 9:18:00,30/12/1899 16:02:00,5/12/2013 0:00:00,,,112497.00,7031.06,274.00,527175.99,0,,,,,16.03,,2013,338,9/12/2013 10:34:44,"Kambah Pool"
862,5/12/2013 0:00:00,"Drift net 1",30/12/1899 15:07:00,948932,950006,1074,22.90,21.80,30/12/1899 11:06:00,1298307,1298559,252,"added a mill. Had camera on board",0,0,0,,,5/12/2013 15:07:00,6/12/2013 11:06:00,30/12/1899 19:59:00,6/12/2013 0:00:00,,,349627.00,18401.42,663.00,1589874.00,1,,,,,19.98,,2013,339,10/12/2013 17:42:52,"Bullen Range"
863,5/12/2013 0:00:00,"Drift net 2",30/12/1899 15:09:00,404483,404575,92,22.90,21.80,30/12/1899 11:05:00,487137,487160,23,,1,0,0,,,5/12/2013 15:09:00,6/12/2013 11:05:00,30/12/1899 19:56:00,6/12/2013 0:00:00,,,82677.00,4351.42,57.50,137540.00,3,,,,,19.93,,2013,339,10/12/2013 17:46:49,"Bullen Range"
864,5/12/2013 0:00:00,"Drift net 8",30/12/1899 13:58:00,797278,797987,709,22.60,19.80,30/12/1899 9:39:00,819504,819792,288,,0,0,0,,,5/12/2013 13:58:00,6/12/2013 9:39:00,30/12/1899 19:41:00,6/12/2013 0:00:00,,,22514.00,1184.94,498.50,1177457.00,127,,,,,19.68,,2013,339,10/12/2013 17:49:37,"Murramore"
865,5/12/2013 0:00:00,"Drift net 7",30/12/1899 14:01:00,523824,524272,448,22.60,19.80,30/12/1899 9:39:00,916856,917010,154,,0,0,0,,,5/12/2013 14:01:00,6/12/2013 9:39:00,30/12/1899 19:38:00,6/12/2013 0:00:00,,,393186.00,20694.00,301.00,709156.00,41,,,,,19.63,,2013,339,10/12/2013 17:50:51,"Murramore"
867,10/12/2013 0:00:00,"Drift net 5",30/12/1899 16:39:00,84557,85129,572,,,30/12/1899 9:47:00,268674,268890,216,,1,1,0,,,10/12/2013 16:39:00,11/12/2013 9:47:00,30/12/1899 17:08:00,11/12/2013 0:00:00,,,184333.00,10843.11,394.00,810063.99,235,,,,,17.13,,2013,344,14/12/2013 9:30:11,"Tharwa Sandwash"
868,10/12/2013 0:00:00,"Drift net 6",30/12/1899 16:42:00,355425,356154,729,,,30/12/1899 9:49:00,813007,813109,102,"lots Gambusia? #5 flow meter vertical on pull numbers on sheet dodgy",1,1,0,"467482",,10/12/2013 16:42:00,11/12/2013 9:49:00,30/12/1899 17:07:00,11/12/2013 0:00:00,,,457684.00,26922.58,415.50,853437.00,98,,,,,17.11,,2013,344,14/12/2013 9:31:36,"Tharwa Sandwash"
869,11/12/2013 0:00:00,"Drift net 1",30/12/1899 15:22:00,334228,334316,88,,,30/12/1899 9:45:00,714079,714592,513,"camera",1,1,0,,,11/12/2013 15:22:00,12/12/2013 9:45:00,30/12/1899 18:23:00,12/12/2013 0:00:00,,,380364.00,21131.33,300.50,662903.00,143,,,,,18.38,,2013,345,14/12/2013 9:33:35,"Lanyon"
870,11/12/2013 0:00:00,"Drift net 2",30/12/1899 15:24:00,929927,930169,242,,,30/12/1899 9:43:00,1063621,1063736,115,"mill added",1,1,0,,,11/12/2013 15:24:00,12/12/2013 9:43:00,30/12/1899 18:19:00,12/12/2013 0:00:00,,,133809.00,7433.83,178.50,392342.99,20,,,,,18.31,,2013,345,14/12/2013 9:35:16,"Lanyon"
871,11/12/2013 0:00:00,"Drift net 3",30/12/1899 16:21:00,747123,747320,197,,,30/12/1899 10:35:00,863728,863819,91,,1,1,0,,,11/12/2013 16:21:00,12/12/2013 10:35:00,30/12/1899 18:14:00,12/12/2013 0:00:00,,,116696.00,6483.11,144.00,315071.99,1,,,,,18.23,,2013,345,14/12/2013 9:37:31,"Kambah Pool"
872,11/12/2013 0:00:00,"Drift net 4",30/12/1899 16:23:00,538784,539278,494,,,30/12/1899 10:37:00,709395,709421,26,,1,1,0,,,11/12/2013 16:23:00,12/12/2013 10:37:00,30/12/1899 18:14:00,12/12/2013 0:00:00,,,170637.00,9479.83,260.00,568880.00,2,,,,,18.23,,2013,345,14/12/2013 9:38:59,"Kambah Pool"
873,12/12/2013 0:00:00,"Drift net 3",30/12/1899 15:50:00,863877,864532,655,,,30/12/1899 9:42:00,1627235,1627438,203,"added a mill",1,1,0,,,12/12/2013 15:50:00,13/12/2013 9:42:00,30/12/1899 17:52:00,13/12/2013 0:00:00,,,763561.00,44915.35,429.00,919776.00,88,,,,,17.86,,2013,346,14/12/2013 9:40:08,"Murramore"
874,12/12/2013 0:00:00,"Drift net 4",30/12/1899 15:51:00,709461,709827,366,,,30/12/1899 9:40:00,1010813,1010930,117,,1,1,0,,,12/12/2013 15:51:00,13/12/2013 9:40:00,30/12/1899 17:49:00,13/12/2013 0:00:00,,,301469.00,17733.47,241.50,516327.00,55,,,,,17.81,,2013,346,14/12/2013 9:41:40,"Murramore"
875,12/12/2013 0:00:00,"Drift net 1",30/12/1899 14:55:00,714646,715354,708,,,30/12/1899 10:48:00,1069354,1069426,72,"added a mill. Camera on board",1,1,0,,,12/12/2013 14:55:00,13/12/2013 10:48:00,30/12/1899 19:53:00,13/12/2013 0:00:00,,,354780.00,18672.63,390.00,930539.99,1,,,,,19.88,,2013,346,14/12/2013 9:43:05,"Bullen Range"
876,12/12/2013 0:00:00,"Drift net 2",30/12/1899 14:57:00,63752,64136,384,,,30/12/1899 10:46:00,591927,591989,62,,1,1,0,,,12/12/2013 14:57:00,13/12/2013 10:46:00,30/12/1899 19:49:00,13/12/2013 0:00:00,,,528237.00,27801.94,223.00,530293.99,8,,,,,19.81,,2013,346,14/12/2013 9:45:42,"Bullen Range"
877,16/12/2013 0:00:00,"Drift net 1",30/12/1899 16:25:00,69433,69646,213,27.10,25.80,30/12/1899 10:37:00,188686,188707,21,,1,0,0,,,16/12/2013 16:25:00,17/12/2013 10:37:00,30/12/1899 18:12:00,17/12/2013 0:00:00,,,119274.00,6626.33,117.00,255527.99,0,0,0,0,,18.19,,2013,350,17/12/2013 13:59:16,"Nerreman"
878,16/12/2013 0:00:00,"Drift net 2",30/12/1899 16:35:00,592043,592346,303,27.10,25.80,30/12/1899 10:35:00,1276292,1276329,37,"added a mill",1,0,0,,,16/12/2013 16:35:00,17/12/2013 10:35:00,30/12/1899 18:00:00,17/12/2013 0:00:00,,,684286.00,38015.88,170.00,367200.00,0,0,0,0,,18.00,,2013,350,17/12/2013 14:01:14,"Nerreman"
879,17/12/2013 0:00:00,"Drift net 3",30/12/1899 14:55:00,627475,628325,850,,26.10,30/12/1899 10:00:00,700400,700632,232,,1,1,0,,,17/12/2013 14:55:00,18/12/2013 10:00:00,30/12/1899 19:05:00,18/12/2013 0:00:00,,,73157.00,3850.36,541.00,1238889.99,4,,,,,19.08,,2013,351,20/12/2013 8:09:07,"Tharwa Sandwash"
880,17/12/2013 0:00:00,"Drift net 4",30/12/1899 14:58:00,10962,11306,344,,26.10,30/12/1899 9:58:00,430850,431099,249,,1,1,0,,,17/12/2013 14:58:00,18/12/2013 9:58:00,30/12/1899 19:00:00,18/12/2013 0:00:00,,,420137.00,22112.47,296.50,676019.99,3,,,,,18.99,,2013,351,20/12/2013 8:10:51,"Tharwa Sandwash"
881,18/12/2013 0:00:00,"Drift net 1",30/12/1899 16:05:00,188781,189205,424,,25.80,30/12/1899 9:50:00,618314,618605,291,"camera",1,1,0,,,18/12/2013 16:05:00,19/12/2013 9:50:00,30/12/1899 17:45:00,19/12/2013 0:00:00,,,429824.00,25283.76,357.50,761474.99,15,,,,,17.74,,2013,352,20/12/2013 8:12:16,"Lanyon"
882,18/12/2013 0:00:00,"Drift net 2",30/12/1899 16:06:00,761339,761549,210,,25.80,30/12/1899 9:48:00,1035418,1035553,135,,1,1,0,,,18/12/2013 16:06:00,19/12/2013 9:48:00,30/12/1899 17:42:00,19/12/2013 0:00:00,,,274214.00,16130.23,172.50,366390.00,12,,,,,17.70,,2013,352,20/12/2013 8:13:57,"Lanyon"
883,18/12/2013 0:00:00,"Drift net 3",30/12/1899 17:06:00,700692,701068,376,27.60,,30/12/1899 11:13:00,882398,882489,91,,1,1,0,,,18/12/2013 17:06:00,19/12/2013 11:13:00,30/12/1899 18:07:00,19/12/2013 0:00:00,,,181797.00,10099.83,233.50,507629.00,17,,,,,18.11,,2013,352,20/12/2013 8:15:37,"Kambah Pool"
884,18/12/2013 0:00:00,"Drift net 4",30/12/1899 17:08:00,431115,431352,237,27.60,,30/12/1899 11:15:00,620248,620386,138,,1,1,0,,,18/12/2013 17:08:00,19/12/2013 11:15:00,30/12/1899 18:07:00,19/12/2013 0:00:00,,,189271.00,10515.05,187.50,407625.00,11,,,,,18.11,,2013,352,20/12/2013 8:17:00,"Kambah Pool"
885,19/12/2013 0:00:00,"Drift net 4",30/12/1899 15:55:00,620406,621217,811,29.00,27.70,30/12/1899 9:30:00,1168452,1168620,168,"added a mill",1,1,0,,,19/12/2013 15:55:00,20/12/2013 9:30:00,30/12/1899 17:35:00,20/12/2013 0:00:00,,,548214.00,32247.88,489.50,1032845.00,3,,,,,17.58,,2013,353,21/12/2013 7:57:53,"Murramore"
886,19/12/2013 0:00:00,"Drift net 3",30/12/1899 15:57:00,882494,882797,303,29.00,27.70,30/12/1899 9:31:00,1169285,1169398,113,"Added a mill",1,1,0,,,19/12/2013 15:57:00,20/12/2013 9:31:00,30/12/1899 17:34:00,20/12/2013 0:00:00,,,286904.00,16876.70,208.00,438463.99,4,,,,,17.56,,2013,353,21/12/2013 8:00:19,"Murramore"
887,19/12/2013 0:00:00,"Drift net 1",30/12/1899 16:25:00,618612,619172,560,28.00,,30/12/1899 11:00:00,947693,947794,101,,1,1,0,,,19/12/2013 16:25:00,20/12/2013 11:00:00,30/12/1899 18:35:00,20/12/2013 0:00:00,,,329182.00,18287.88,330.50,737014.99,0,,,,,18.58,,2013,353,21/12/2013 8:02:12,"Bullen Range"
888,19/12/2013 0:00:00,"Drift net 2",30/12/1899 16:28:00,35607,35805,198,28.00,,30/12/1899 11:02:00,186830,186917,87,,1,1,0,,,19/12/2013 16:28:00,20/12/2013 11:02:00,30/12/1899 18:34:00,20/12/2013 0:00:00,,,151310.00,8406.11,142.50,317489.99,3,,,,,18.56,,2013,353,21/12/2013 8:03:38,"Bullen Range"
889,9/12/2013 0:00:00,"Drift net 5",30/12/1899 15:58:00,963764,964015,251,24.30,22.90,30/12/1899 9:44:00,1084461,1084501,40,,1,1,0,,,9/12/2013 15:58:00,10/12/2013 9:44:00,30/12/1899 17:46:00,10/12/2013 0:00:00,,,120737.00,7102.17,145.50,310205.99,2,,,,,17.76,,2013,343,23/12/2013 14:55:54,"Nerreman"
890,9/12/2013 0:00:00,"Drift net 6",30/12/1899 16:00:00,198088,198344,256,24.30,22.90,30/12/1899 9:47:00,345435,345465,30,,1,1,0,,,9/12/2013 16:00:00,10/12/2013 9:47:00,30/12/1899 17:47:00,10/12/2013 0:00:00,,,147377.00,8669.23,143.00,305161.99,12,,,,,17.78,,2013,343,23/12/2013 14:57:32,"Nerreman"
